model_key,model_family,dataset,seed,feature_set,probe,n_total,n_test,auroc,bootstrap_mean,ci_low,ci_high,base_accuracy,pca_dim,pca_explained_variance
olmo2_7b_instruct,OLMo,mmlu_all,42,cheap_plus_pca_hidden,mlp,1000,300,0.7538496071829405,0.758009767645574,0.6942972598004965,0.8154833664350117,0.549,64.0,0.719103217124939
olmo2_7b_instruct,OLMo,mmlu_all,42,cheap_plus_pca_hidden,extratrees,1000,300,0.7623344556677889,0.7648191667029792,0.7129834238086274,0.8202601856607922,0.549,64.0,0.719103217124939
olmo2_7b_instruct,OLMo,mmlu_all,42,cheap_plus_pca_hidden,hgb,1000,300,0.7478338945005613,0.750654695933215,0.6962346166244365,0.8033932954359845,0.549,64.0,0.719103217124939
olmo2_7b_instruct,OLMo,mmlu_all,7,direct_pmax,none,1000,300,0.7632323232323232,0.7638080048252553,0.7074124837975527,0.8150380099275414,,,
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_confidence_option,logreg,1000,300,0.7732884399551067,0.7740632566840357,0.7222867668729738,0.8204212815394357,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_confidence_option,mlp,1000,300,0.7676318742985409,0.7687537993443827,0.7118425334736763,0.815901307596513,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_confidence_option,extratrees,1000,300,0.7380022446689113,0.7392833292444487,0.6808436436123538,0.7883748660574708,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_confidence_option,hgb,1000,300,0.710976430976431,0.7124442307235096,0.6589260002125366,0.7689012694242335,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,hidden_summary_only,logreg,1000,300,0.7187878787878788,0.7176713845274875,0.6658061587136296,0.7653997644035124,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,hidden_summary_only,mlp,1000,300,0.6975084175084176,0.697012306299663,0.6374954930349426,0.7583147321428572,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,hidden_summary_only,extratrees,1000,300,0.7364309764309764,0.7370703030401893,0.6880318821395007,0.7941797139641646,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,hidden_summary_only,hgb,1000,300,0.6680583613916946,0.6686545050414882,0.6084742847921862,0.7247630769695952,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_plus_hidden_summary,logreg,1000,300,0.7622895622895622,0.7631379888719152,0.7101463856386327,0.8118935753788695,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_plus_hidden_summary,mlp,1000,300,0.7462626262626262,0.7473902655696596,0.6912381847985539,0.7978298383081328,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_plus_hidden_summary,extratrees,1000,300,0.7636363636363636,0.7658819949313846,0.7112597427845642,0.8127769907868794,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_plus_hidden_summary,hgb,1000,300,0.7375084175084176,0.7389180317488688,0.6849127295183082,0.7913304054706769,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,7,pca_hidden_embeddings,logreg,1000,300,0.7727946127946128,0.7742595393613495,0.7196799568451798,0.8222516273263015,0.549,64.0,0.7200583219528198
olmo2_7b_instruct,OLMo,mmlu_all,7,pca_hidden_embeddings,mlp,1000,300,0.7490909090909091,0.7502838486070383,0.6970417708001365,0.8033336330363967,0.549,64.0,0.7200583219528198
olmo2_7b_instruct,OLMo,mmlu_all,7,pca_hidden_embeddings,extratrees,1000,300,0.7798428731762065,0.781358833333533,0.7287276306336251,0.8272507459870613,0.549,64.0,0.7200583219528198
olmo2_7b_instruct,OLMo,mmlu_all,7,pca_hidden_embeddings,hgb,1000,300,0.7386307519640852,0.7394596010800424,0.6838756820007618,0.7895310319224762,0.549,64.0,0.7200583219528198
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_plus_pca_hidden,logreg,1000,300,0.774006734006734,0.7763507672717257,0.723437509084165,0.8220922491970465,0.549,64.0,0.7200583219528198
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_plus_pca_hidden,mlp,1000,300,0.7616161616161616,0.7639866117888962,0.7098068214521303,0.815229405862255,0.549,64.0,0.7200583219528198
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_plus_pca_hidden,extratrees,1000,300,0.7748597081930415,0.7773987702686999,0.7281393908414382,0.8226730427625693,0.549,64.0,0.7200583219528198
olmo2_7b_instruct,OLMo,mmlu_all,7,cheap_plus_pca_hidden,hgb,1000,300,0.7734231200897868,0.7750297196929563,0.7199587345980715,0.8259038823529412,0.549,64.0,0.7200583219528198
olmo2_7b_instruct,OLMo,mmlu_all,123,direct_pmax,none,1000,300,0.7167227833894501,0.7159662799547729,0.654151728924721,0.7752544005871564,,,
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_confidence_option,logreg,1000,300,0.7134455667789001,0.713550889318083,0.6482253632050623,0.7692474508747039,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_confidence_option,mlp,1000,300,0.7061728395061728,0.7055454485584073,0.6431636466526574,0.7616238089418956,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_confidence_option,extratrees,1000,300,0.6976430976430976,0.698267258717662,0.6372782805429864,0.7566414535149784,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_confidence_option,hgb,1000,300,0.6918518518518518,0.691738194701097,0.6328887784753904,0.7442313948845943,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,hidden_summary_only,logreg,1000,300,0.6924354657687991,0.6927955969252891,0.6260380412581699,0.7444071972869281,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,hidden_summary_only,mlp,1000,300,0.7029854096520765,0.703097009528807,0.6389101314746299,0.7644676390561578,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,hidden_summary_only,extratrees,1000,300,0.7108417508417509,0.7109356254657921,0.647883777100686,0.7702050780613198,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,hidden_summary_only,hgb,1000,300,0.6626711560044893,0.6645895211040466,0.6078860184659973,0.7250055832647744,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_plus_hidden_summary,logreg,1000,300,0.7187429854096521,0.719839426756458,0.6568026258511475,0.7754413526645498,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_plus_hidden_summary,mlp,1000,300,0.6987654320987655,0.6983361942007944,0.6331735666046238,0.7552198792790197,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_plus_hidden_summary,extratrees,1000,300,0.7255667789001123,0.7256706413579006,0.664816664290949,0.7809460733314346,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_plus_hidden_summary,hgb,1000,300,0.6990347923681256,0.7004338812613609,0.6347397569168349,0.7535320671667706,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,123,pca_hidden_embeddings,logreg,1000,300,0.7180695847362515,0.7192248062429464,0.6606665920350776,0.7682116525804712,0.549,64.0,0.7265270352363586
olmo2_7b_instruct,OLMo,mmlu_all,123,pca_hidden_embeddings,mlp,1000,300,0.7099887766554434,0.7121239881931543,0.655182927444144,0.7661751483546125,0.549,64.0,0.7265270352363586
olmo2_7b_instruct,OLMo,mmlu_all,123,pca_hidden_embeddings,extratrees,1000,300,0.7215712682379349,0.7232178574864654,0.6627591960680629,0.7733559944449775,0.549,64.0,0.7265270352363586
olmo2_7b_instruct,OLMo,mmlu_all,123,pca_hidden_embeddings,hgb,1000,300,0.7213019079685745,0.7218180205897465,0.6671885439401363,0.7760985853250683,0.549,64.0,0.7265270352363586
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_plus_pca_hidden,logreg,1000,300,0.7221997755331089,0.723390296215318,0.6635247863268054,0.7769627026161672,0.549,64.0,0.7265270352363586
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_plus_pca_hidden,mlp,1000,300,0.7086419753086419,0.7084364661454282,0.6485815332062012,0.7599720361972679,0.549,64.0,0.7265270352363586
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_plus_pca_hidden,extratrees,1000,300,0.7138945005611671,0.7144814692802012,0.6552179534962533,0.7713648933193104,0.549,64.0,0.7265270352363586
olmo2_7b_instruct,OLMo,mmlu_all,123,cheap_plus_pca_hidden,hgb,1000,300,0.7115151515151515,0.7128287930168504,0.655114169533938,0.7696359633324559,0.549,64.0,0.7265270352363586
olmo2_7b_instruct,OLMo,mmlu_all,777,direct_pmax,none,1000,300,0.749405162738496,0.748211287506086,0.6956631763525376,0.7977404070672478,,,
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_confidence_option,logreg,1000,300,0.7631874298540966,0.7631258523628632,0.7131000736058907,0.8143070578711651,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_confidence_option,mlp,1000,300,0.747070707070707,0.7459729412801009,0.6920199802074801,0.7964922778020246,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_confidence_option,extratrees,1000,300,0.7419079685746353,0.7414410948770755,0.6872837749360583,0.7966514705077578,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_confidence_option,hgb,1000,300,0.708013468013468,0.7079139773388058,0.6497375975388551,0.767365070356051,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,hidden_summary_only,logreg,1000,300,0.7323905723905723,0.7329547061986735,0.6721680893841303,0.7856235514351934,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,hidden_summary_only,mlp,1000,300,0.7423120089786756,0.7432325719913427,0.6871477864671529,0.7975398309967006,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,hidden_summary_only,extratrees,1000,300,0.7384960718294051,0.7388530896437859,0.6866953791950856,0.7916232612168799,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,hidden_summary_only,hgb,1000,300,0.7188327721661055,0.7201826241854333,0.665406953379211,0.7756632802960929,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_plus_hidden_summary,logreg,1000,300,0.7633670033670032,0.7638530725666139,0.7109732142857141,0.8144164118490684,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_plus_hidden_summary,mlp,1000,300,0.7386756453423119,0.7377192886754409,0.6820309211811922,0.7890987554112554,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_plus_hidden_summary,extratrees,1000,300,0.7714478114478114,0.7724062025315743,0.720428403022276,0.819788909189517,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_plus_hidden_summary,hgb,1000,300,0.7630078563411897,0.7645048408003354,0.7100548795139879,0.817543821358888,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,777,pca_hidden_embeddings,logreg,1000,300,0.7377328843995511,0.7385253054262513,0.6797525945815122,0.7898124863613719,0.549,64.0,0.7235814332962036
olmo2_7b_instruct,OLMo,mmlu_all,777,pca_hidden_embeddings,mlp,1000,300,0.7258361391694725,0.726919289471193,0.667252858489463,0.7769495965185312,0.549,64.0,0.7235814332962036
olmo2_7b_instruct,OLMo,mmlu_all,777,pca_hidden_embeddings,extratrees,1000,300,0.7431649831649831,0.7446312543753789,0.6842883617109634,0.7943577575479019,0.549,64.0,0.7235814332962036
olmo2_7b_instruct,OLMo,mmlu_all,777,pca_hidden_embeddings,hgb,1000,300,0.7299214365881033,0.7317179104755483,0.6716402053484807,0.7855281023121243,0.549,64.0,0.7235814332962036
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_plus_pca_hidden,logreg,1000,300,0.7369696969696969,0.7383292233638366,0.6796585275643687,0.7911856069902709,0.549,64.0,0.7235814332962036
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_plus_pca_hidden,mlp,1000,300,0.7360718294051627,0.7364889419991372,0.6847324715434301,0.7883973539794418,0.549,64.0,0.7235814332962036
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_plus_pca_hidden,extratrees,1000,300,0.7606734006734006,0.7615872179594199,0.7124848597582973,0.8148681620025963,0.549,64.0,0.7235814332962036
olmo2_7b_instruct,OLMo,mmlu_all,777,cheap_plus_pca_hidden,hgb,1000,300,0.7412794612794613,0.7434848981087507,0.6907218271195946,0.7986339020456668,0.549,64.0,0.7235814332962036
olmo2_7b_instruct,OLMo,mmlu_all,2025,direct_pmax,none,1000,300,0.7444219977553311,0.7453398429539656,0.6918567380337176,0.798177674231921,,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_confidence_option,logreg,1000,300,0.7464870931537598,0.7473444606285309,0.6915372537244341,0.7995354895622077,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_confidence_option,mlp,1000,300,0.7367452300785635,0.7376637599851368,0.6813950075068226,0.7892386402517483,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_confidence_option,extratrees,1000,300,0.7275420875420876,0.7285448999101731,0.6695350880736911,0.7817107570564243,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_confidence_option,hgb,1000,300,0.7050953984287317,0.7060891588576137,0.6411678780287319,0.7573097788094725,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,hidden_summary_only,logreg,1000,300,0.7125925925925927,0.7135727860520169,0.6473441134371086,0.7708746123982212,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,hidden_summary_only,mlp,1000,300,0.6266217732884399,0.6274005146957355,0.5633101592203124,0.691665972249333,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,hidden_summary_only,extratrees,1000,300,0.7094500561167227,0.7113627763375298,0.6533722566950372,0.7733171789501636,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,hidden_summary_only,hgb,1000,300,0.6857463524130191,0.6872133388319702,0.6221049914636397,0.7467669681647073,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_plus_hidden_summary,logreg,1000,300,0.7286644219977554,0.7288895406847137,0.6720951273962196,0.7771793450854629,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_plus_hidden_summary,mlp,1000,300,0.7437037037037038,0.7432093561840876,0.6887192020825444,0.7971435579339144,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_plus_hidden_summary,extratrees,1000,300,0.7598653198653198,0.7597605292664484,0.7067191203541798,0.8076095405196089,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_plus_hidden_summary,hgb,1000,300,0.7287991021324356,0.72857733372944,0.6733328905790549,0.7794354622116683,0.549,,
olmo2_7b_instruct,OLMo,mmlu_all,2025,pca_hidden_embeddings,logreg,1000,300,0.7232772166105499,0.7237396430907596,0.6677601581481797,0.7771111673836201,0.549,64.0,0.7176748514175415
olmo2_7b_instruct,OLMo,mmlu_all,2025,pca_hidden_embeddings,mlp,1000,300,0.7234118967452301,0.7240622452894979,0.6700114191034884,0.7770841870799949,0.549,64.0,0.7176748514175415
olmo2_7b_instruct,OLMo,mmlu_all,2025,pca_hidden_embeddings,extratrees,1000,300,0.7380471380471381,0.7395843731566708,0.6836581790123456,0.7971709524838713,0.549,64.0,0.7176748514175415
olmo2_7b_instruct,OLMo,mmlu_all,2025,pca_hidden_embeddings,hgb,1000,300,0.7100336700336699,0.7114020215509722,0.6470834189765875,0.7655185572173673,0.549,64.0,0.7176748514175415
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_plus_pca_hidden,logreg,1000,300,0.7314478114478115,0.7319949362622356,0.676772965596495,0.7864531097637122,0.549,64.0,0.7176748514175415
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_plus_pca_hidden,mlp,1000,300,0.7367901234567901,0.7379461328083856,0.6868064320667001,0.7946382005606143,0.549,64.0,0.7176748514175415
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_plus_pca_hidden,extratrees,1000,300,0.743973063973064,0.7446418366149364,0.6906256005908871,0.7917047938222246,0.549,64.0,0.7176748514175415
olmo2_7b_instruct,OLMo,mmlu_all,2025,cheap_plus_pca_hidden,hgb,1000,300,0.7407407407407408,0.7415861215065056,0.6848632485889914,0.7943026047478612,0.549,64.0,0.7176748514175415
qwen25_7b,Qwen,arc_challenge,42,direct_pmax,none,299,90,0.8799725651577505,0.8765807370859736,0.7107604166666667,0.9840485398383658,,,
qwen25_7b,Qwen,arc_challenge,42,cheap_confidence_option,logreg,299,90,0.8834019204389576,0.8834085659059541,0.7938693799588599,0.9601152263374485,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,cheap_confidence_option,mlp,299,90,0.40329218106995884,0.399783758974209,0.20679111796021296,0.5905939214677639,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,cheap_confidence_option,extratrees,299,90,0.8669410150891632,0.866661119916976,0.7674634435686265,0.9555705580944467,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,cheap_confidence_option,hgb,299,90,0.7503429355281207,0.7496823667413112,0.5851118760757316,0.9141491883990711,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,hidden_summary_only,logreg,299,90,0.7119341563786008,0.7099155394526032,0.5040143072289157,0.8967883865431333,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,hidden_summary_only,mlp,299,90,0.24142661179698216,0.24054922333862805,0.10481686046511628,0.3737185193977881,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,hidden_summary_only,extratrees,299,90,0.8257887517146777,0.8284729638238343,0.6605452674897119,0.9587737192154863,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,hidden_summary_only,hgb,299,90,0.7777777777777778,0.7812161670035913,0.6025927790563866,0.9395680538973221,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,cheap_plus_hidden_summary,logreg,299,90,0.8106995884773662,0.8063582343988666,0.6884681583476764,0.9009874492432632,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,cheap_plus_hidden_summary,mlp,299,90,0.4636488340192044,0.4602823913617273,0.24534055371285454,0.65697529519938,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,cheap_plus_hidden_summary,extratrees,299,90,0.8669410150891632,0.8686108395341254,0.7339246323529411,0.9867453917454881,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,cheap_plus_hidden_summary,hgb,299,90,0.8120713305898491,0.8147570067061184,0.6657901422764229,0.9458932666249739,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,42,pca_hidden_embeddings,logreg,299,90,0.6831275720164608,0.6821644966322634,0.5023481287788517,0.8410871564072782,0.8996655518394648,64.0,0.8248211145401001
qwen25_7b,Qwen,arc_challenge,42,pca_hidden_embeddings,mlp,299,90,0.5212620027434842,0.5115281712130294,0.3223457934301308,0.7016630388065495,0.8996655518394648,64.0,0.8248211145401001
qwen25_7b,Qwen,arc_challenge,42,pca_hidden_embeddings,extratrees,299,90,0.7366255144032922,0.7343349222898076,0.5713425129087779,0.8719512195121951,0.8996655518394648,64.0,0.8248211145401001
qwen25_7b,Qwen,arc_challenge,42,pca_hidden_embeddings,hgb,299,90,0.6954732510288066,0.6894619570820557,0.49732291666666667,0.8460275626314782,0.8996655518394648,64.0,0.8248211145401001
qwen25_7b,Qwen,arc_challenge,42,cheap_plus_pca_hidden,logreg,299,90,0.728395061728395,0.7309422300038879,0.5314549791293978,0.9260757314974182,0.8996655518394648,64.0,0.8248211145401001
qwen25_7b,Qwen,arc_challenge,42,cheap_plus_pca_hidden,mlp,299,90,0.6858710562414266,0.6858541549510005,0.41131131669535287,0.8926921973608719,0.8996655518394648,64.0,0.8248211145401001
qwen25_7b,Qwen,arc_challenge,42,cheap_plus_pca_hidden,extratrees,299,90,0.8834019204389575,0.8846385841120946,0.7780725704336815,0.9738895468465882,0.8996655518394648,64.0,0.8248211145401001
qwen25_7b,Qwen,arc_challenge,42,cheap_plus_pca_hidden,hgb,299,90,0.850480109739369,0.8473210171497407,0.753848384386359,0.9208942766952584,0.8996655518394648,64.0,0.8248211145401001
qwen25_7b,Qwen,arc_challenge,7,direct_pmax,none,299,90,0.7743484224965707,0.7770828852249755,0.5767871703062961,0.9223112313312063,,,
qwen25_7b,Qwen,arc_challenge,7,cheap_confidence_option,logreg,299,90,0.7750342935528121,0.7773917191023151,0.6379354483682649,0.8927370442147574,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,cheap_confidence_option,mlp,299,90,0.52400548696845,0.5215872584354205,0.34673453477776656,0.7032212952307885,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,cheap_confidence_option,extratrees,299,90,0.7777777777777778,0.7747330488282012,0.6264481707317072,0.893886106271777,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,cheap_confidence_option,hgb,299,90,0.7962962962962963,0.7959694874039329,0.6523784161034382,0.9108619416758951,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,hidden_summary_only,logreg,299,90,0.7242798353909465,0.7247940527532776,0.4918885542168675,0.9011686991869918,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,hidden_summary_only,mlp,299,90,0.429355281207133,0.4174153359124674,0.19842212301587303,0.6146389127940329,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,hidden_summary_only,extratrees,299,90,0.6364883401920438,0.6403222054265421,0.39129805371311027,0.8424602372906255,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,hidden_summary_only,hgb,299,90,0.6159122085048011,0.6186625129745784,0.4245857857211216,0.8046640831619158,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,cheap_plus_hidden_summary,logreg,299,90,0.6529492455418382,0.6554538632871197,0.44372373213785377,0.839001937984496,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,cheap_plus_hidden_summary,mlp,299,90,0.36899862825788754,0.36254714162202295,0.16186172301678628,0.5912439391713193,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,cheap_plus_hidden_summary,extratrees,299,90,0.7242798353909465,0.7273886539163513,0.5358876641651033,0.87377829218107,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,cheap_plus_hidden_summary,hgb,299,90,0.5651577503429355,0.5699922394224227,0.336259900691043,0.7712870209059233,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,7,pca_hidden_embeddings,logreg,299,90,0.6049382716049383,0.5986178302178021,0.3965427631578947,0.800978150406504,0.8996655518394648,64.0,0.8252255320549011
qwen25_7b,Qwen,arc_challenge,7,pca_hidden_embeddings,mlp,299,90,0.4609053497942387,0.46854226820920514,0.31190012127512123,0.6312232905982902,0.8996655518394648,64.0,0.8252255320549011
qwen25_7b,Qwen,arc_challenge,7,pca_hidden_embeddings,extratrees,299,90,0.6049382716049383,0.5997744527153799,0.3868193420306296,0.8215571722516167,0.8996655518394648,64.0,0.8252255320549011
qwen25_7b,Qwen,arc_challenge,7,pca_hidden_embeddings,hgb,299,90,0.6817558299039781,0.6753305416270783,0.4557672764227642,0.8715144696089817,0.8996655518394648,64.0,0.8252255320549011
qwen25_7b,Qwen,arc_challenge,7,cheap_plus_pca_hidden,logreg,299,90,0.6556927297668038,0.6507751364682589,0.4517520716072545,0.852065404475043,0.8996655518394648,64.0,0.8252255320549011
qwen25_7b,Qwen,arc_challenge,7,cheap_plus_pca_hidden,mlp,299,90,0.5555555555555556,0.5615819903625126,0.349241340877915,0.7459700772200768,0.8996655518394648,64.0,0.8252255320549011
qwen25_7b,Qwen,arc_challenge,7,cheap_plus_pca_hidden,extratrees,299,90,0.7503429355281206,0.7488135367582704,0.5681840028694405,0.8874968111178024,0.8996655518394648,64.0,0.8252255320549011
qwen25_7b,Qwen,arc_challenge,7,cheap_plus_pca_hidden,hgb,299,90,0.7626886145404663,0.7602421974724919,0.5904392764857881,0.9031723856209151,0.8996655518394648,64.0,0.8252255320549011
qwen25_7b,Qwen,arc_challenge,123,direct_pmax,none,299,90,0.8936899862825789,0.8939258259827247,0.7360070028011205,0.990246546149324,,,
qwen25_7b,Qwen,arc_challenge,123,cheap_confidence_option,logreg,299,90,0.914951989026063,0.914453240478287,0.8235370051635111,0.9816318846815835,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,cheap_confidence_option,mlp,299,90,0.588477366255144,0.5913241332338764,0.4586399094319666,0.7166090721866037,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,cheap_confidence_option,extratrees,299,90,0.8820301783264747,0.8821872909198332,0.7190212615166549,0.988027108433735,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,cheap_confidence_option,hgb,299,90,0.8010973936899862,0.8038838093584586,0.6381471036585367,0.9649213406292749,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,hidden_summary_only,logreg,299,90,0.7064471879286693,0.7076022369739422,0.4617056686046512,0.9195676619772225,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,hidden_summary_only,mlp,299,90,0.44855967078189296,0.4459413054536634,0.22926502521714767,0.6496913580246912,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,hidden_summary_only,extratrees,299,90,0.7187928669410151,0.715364553304215,0.48987099358974356,0.9010691019893526,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,hidden_summary_only,hgb,299,90,0.7050754458161865,0.7011530470379846,0.4565754573170732,0.8843531725854363,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,cheap_plus_hidden_summary,logreg,299,90,0.794238683127572,0.7976508203858166,0.5706215215662891,0.9811901928702463,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,cheap_plus_hidden_summary,mlp,299,90,0.48010973936899864,0.4767965782235519,0.2565062769010043,0.7118033536585362,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,cheap_plus_hidden_summary,extratrees,299,90,0.8655692729766804,0.866002621221201,0.7431661585365853,0.9632637693631669,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,cheap_plus_hidden_summary,hgb,299,90,0.7709190672153634,0.7683479277327492,0.5893483231707317,0.90428125,0.8996655518394648,,
qwen25_7b,Qwen,arc_challenge,123,pca_hidden_embeddings,logreg,299,90,0.7187928669410151,0.7187492171885793,0.5122363206980747,0.9133450015055704,0.8996655518394648,64.0,0.8265492916107178
qwen25_7b,Qwen,arc_challenge,123,pca_hidden_embeddings,mlp,299,90,0.54320987654321,0.5416075893991054,0.29400406504065046,0.7719343803176397,0.8996655518394648,64.0,0.8265492916107178
qwen25_7b,Qwen,arc_challenge,123,pca_hidden_embeddings,extratrees,299,90,0.823045267489712,0.8232623665086457,0.6959672531589772,0.9218749999999998,0.8996655518394648,64.0,0.8265492916107178
qwen25_7b,Qwen,arc_challenge,123,pca_hidden_embeddings,hgb,299,90,0.7242798353909465,0.7238489912496452,0.5439438608776844,0.8755647590361445,0.8996655518394648,64.0,0.8265492916107178
qwen25_7b,Qwen,arc_challenge,123,cheap_plus_pca_hidden,logreg,299,90,0.7503429355281206,0.750583429402878,0.5327301314894128,0.934393542444253,0.8996655518394648,64.0,0.8265492916107178
qwen25_7b,Qwen,arc_challenge,123,cheap_plus_pca_hidden,mlp,299,90,0.45267489711934156,0.4650163264154937,0.2839459026582521,0.6781544117647056,0.8996655518394648,64.0,0.8265492916107178
qwen25_7b,Qwen,arc_challenge,123,cheap_plus_pca_hidden,extratrees,299,90,0.9026063100137174,0.9021760091074249,0.7931874050825148,0.9820567986230635,0.8996655518394648,64.0,0.8265492916107178
qwen25_7b,Qwen,arc_challenge,123,cheap_plus_pca_hidden,hgb,299,90,0.8600823045267489,0.8621242959088865,0.7695902658252056,0.9394496792301522,0.8996655518394648,64.0,0.8265492916107178
